,dataset,method,ss_euc,ss_seu,ss_cor,ss_cos,vrc,dbs
389,TabulaMuris_Liver_FACS,spectral,0.6727301121823349,-0.0629401724936134,0.204162065726998,0.249321997813381,0.425189415900164,0.425189415900164
390,TabulaMuris_Liver_FACS,srp,0.753490766222295,0.6224680489210981,0.289318532927601,0.289916725810899,0.767370653846681,0.767370653846681
391,TabulaMuris_Liver_FACS,tsvd,0.8207663911748699,0.660781769858978,0.8606171455390021,0.83152144002487,0.768458027911187,0.8207663911748699
392,TabulaMuris_Liver_FACS,umap,0.5158688030815329,0.054963631388127,0.310096731201001,0.416196183847432,0.589275883124129,0.582871565013984
393,TabulaMuris_Liver_FACS,vasc,0.157235600713765,0.197928904713868,0.378438368338245,0.333136076257868,0.320909240685538,0.157235600713765
394,TabulaMuris_Liver_FACS,vpac,0.22133912741514103,0.397913521536701,0.310914537832336,0.32680717192893705,0.22133912741514103,0.22133912741514103
395,TabulaMuris_Liver_FACS,zifa,0.558060722609925,0.485312532248421,0.6549175493508129,0.615844647582202,0.536454964332647,0.47691040593187706
396,TabulaMuris_Lung_FACS,bd,0.298612120123961,0.43690410794927703,0.21498233723603197,0.10791059361515598,0.511393399302945,0.736750279612896
397,TabulaMuris_Lung_FACS,fa,0.510457262531955,0.5665768130447,0.344210415466566,0.295227535236183,0.00904766172383736,0.575153941442298
398,TabulaMuris_Lung_FACS,fica,0.498104296778927,0.315059084174916,0.33207864514130203,0.447029662059094,0.498104296778927,0.508652198047288
399,TabulaMuris_Lung_FACS,grp,0.7669754638154079,0.5842160328484329,0.7546159895383651,0.7738456527783829,0.8228250066669829,0.8228250066669829
400,TabulaMuris_Lung_FACS,icm,0.641530873794473,0.43681847389838596,0.33578172786531796,0.394064051275051,0.641530873794473,0.628585075588916
401,TabulaMuris_Lung_FACS,ipca,0.5783314387620021,0.315059083930281,0.5563144446495729,0.5088425861878301,0.40167004107970605,0.5532305459379461
402,TabulaMuris_Lung_FACS,isomap,0.946808883821553,-0.13430102613484401,0.43863081996096,0.44058159053910906,0.39139811133842295,0.490118732901552
403,TabulaMuris_Lung_FACS,ivis,0.199556188271737,0.065831615853374,0.439907343343198,0.388455588567803,0.244193309392808,0.209247972789447
404,TabulaMuris_Lung_FACS,kpca-cos,0.125225895609544,0.0859627975214748,0.613915441892542,0.561169383425557,0.125225895609544,0.0582113791099803
405,TabulaMuris_Lung_FACS,kpca-pol,0.789109653315159,0.458713418682976,0.368335844208077,0.305153900702147,0.6823012935852061,0.789109653315159
406,TabulaMuris_Lung_FACS,kpca-rbf,-0.21627202038932997,-0.19937217369304397,0.79236034753405,0.78806837617837,-0.21627202038932997,-0.21520417866839603
407,TabulaMuris_Lung_FACS,lda,0.44692021835389706,0.34113977696621095,0.37472224685521704,0.400099215441346,0.44692021835389706,0.0554386354941671
408,TabulaMuris_Lung_FACS,lle,0.3882129077770829,-0.103200245634569,0.0721719401764412,-0.0383206244409033,0.279132345197532,0.41131337090521497
409,TabulaMuris_Lung_FACS,lsnmf,0.646619637858794,0.427692600615609,0.277855673122755,0.410171760023024,0.646619637858794,0.7453180472327758
410,TabulaMuris_Lung_FACS,mctsne,0.597811426571591,0.378189307501287,0.274244563986804,0.237048322218237,0.5206684184157899,0.574658286571129
411,TabulaMuris_Lung_FACS,nmf,0.622111726984024,0.436773422429464,0.29512774349117304,0.368577823189057,0.622111726984024,0.492336691863391
412,TabulaMuris_Lung_FACS,nmf2,0.649137712915575,0.370113296991497,0.326179025635925,0.426231839489275,0.555715573478889,0.649137712915575
413,TabulaMuris_Lung_FACS,nsnmf,0.632576237688541,0.424698205123855,0.136214706970136,0.572023641291906,0.515746470382063,0.624335181884388
414,TabulaMuris_Lung_FACS,pca,0.581620334955117,0.315059095088094,0.564434116303696,0.508883784547129,0.401670050331,0.553845875177706
415,TabulaMuris_Lung_FACS,phate,0.22091099732401104,0.192896130330013,0.4343315543377,0.39396946919109904,0.263005187859084,0.237802492260465
416,TabulaMuris_Lung_FACS,pmf,0.6615496060487289,0.472704081406473,0.29792848244716397,0.43173448472714,0.6615496060487289,0.7503254471313141
417,TabulaMuris_Lung_FACS,psmf,0.45934736270228704,0.27536895549462503,0.426710865917948,0.4715781332688429,0.553059249875357,0.621240243246703
418,TabulaMuris_Lung_FACS,saucie,0.0136791315051057,0.0149224064860723,0.000824596477771475,-0.00178657438602283,-0.00524266861342455,0.0208870370778
419,TabulaMuris_Lung_FACS,snmf,0.636415347827647,0.436774055425224,0.369674961053388,0.29394732453051603,0.636415347827647,0.601281941871306
420,TabulaMuris_Lung_FACS,spca,0.684405762108555,0.28567561740490505,0.515530955690223,0.45804278107808893,0.403074730985574,0.684405762108555
421,TabulaMuris_Lung_FACS,spca-batch,0.435944758512693,0.23704974478254395,0.4803501753839,0.45486603678630105,0.379025965486011,0.5829842093161579
422,TabulaMuris_Lung_FACS,spectral,0.511431531961049,0.331831853453147,0.14647799776947001,0.0661459433728991,0.511431531961049,0.524819729945234
423,TabulaMuris_Lung_FACS,srp,0.7454814592907328,0.366875654795627,0.33739961869751806,0.33692806348238497,0.238108252108004,0.41400397913098996
424,TabulaMuris_Lung_FACS,tsvd,0.552266412988588,0.33372754417784306,0.881147608091296,0.8385023361953291,0.39615600232310705,0.552266412988588
425,TabulaMuris_Lung_FACS,umap,0.328076007594598,0.257559985551412,0.028421517605451002,-0.0650266323712008,0.662808149257929,0.325264526636097
426,TabulaMuris_Lung_FACS,vasc,0.255143068045606,-0.0877215826907521,0.12892984035329902,0.19247747810602697,0.255143068045606,0.0358062615284864
427,TabulaMuris_Lung_FACS,vpac,0.40569382067984605,-0.14427935545912698,0.250831106337233,0.24990787688830698,0.20119790937223003,0.40234178246602503
428,TabulaMuris_Lung_FACS,zifa,0.270728296620922,0.16864332273968802,0.800959710735495,0.8052690183550278,0.270728296620922,0.39958539549798205
429,TabulaMuris_Mammary_10X,bd,0.8461559118070741,0.6534261333509029,0.655120730869474,0.6510185315141149,0.838304841857602,0.323771817752453
430,TabulaMuris_Mammary_10X,fa,0.8530758113307271,0.807812427542905,0.531157353082317,0.43917220480093705,0.552755191604554,0.5438977467759871
431,TabulaMuris_Mammary_10X,fica,0.7576510789258599,0.682611482119312,0.487157236419704,0.43068725479049297,0.7940161808621,0.7576510789258599
432,TabulaMuris_Mammary_10X,grp,0.9793097836566881,0.4281825806363,0.9767009153059051,0.9767174018882958,0.9352477823692399,0.9527825129540122
433,TabulaMuris_Mammary_10X,icm,0.6793329848448559,0.627440173478011,0.610635322467957,0.560369695026161,0.755324660084482,0.6793329848448559
434,TabulaMuris_Mammary_10X,ipca,0.884923143035725,0.682611482990766,0.6840825221320009,0.587869607471865,0.8261935992209609,0.884923143035725
435,TabulaMuris_Mammary_10X,isomap,0.8541446068848421,0.6797330037553381,0.5276726924649661,0.241835535559936,0.740802354932268,0.8541446068848421
436,TabulaMuris_Mammary_10X,ivis,0.577738654752246,0.388177903964932,0.7570041654118019,0.6512093165265129,0.577738654752246,0.577738654752246
437,TabulaMuris_Mammary_10X,kpca-cos,0.727454374557624,0.42716301437378,0.758614265425204,0.661967369812504,0.7489859659108129,0.770044885689343
438,TabulaMuris_Mammary_10X,kpca-pol,0.9195375068833349,0.776546781875004,0.659193964213062,0.44048291024198905,0.9193591621989091,0.9195375068833349
439,TabulaMuris_Mammary_10X,kpca-rbf,0.555611934660277,0.35574242070175394,0.7103754782229441,0.660603988384054,0.584969450967812,0.555611934660277
440,TabulaMuris_Mammary_10X,lda,0.31459977565397496,0.474910367463526,0.6114011207327691,0.622248281716996,0.5773217505199549,0.31459977565397496
441,TabulaMuris_Mammary_10X,lle,0.687967124963495,0.674973200307794,0.33945105736539094,0.18071018801967498,0.6368964877620881,0.31670994924945095
442,TabulaMuris_Mammary_10X,lsnmf,0.885205345378047,0.7068468714872008,0.731682815671547,0.6292626117083601,0.7508793268801992,0.885205345378047
443,TabulaMuris_Mammary_10X,mctsne,0.718902009988858,0.485876783022,0.44796538172863903,0.38797388710803704,0.67173215891262,0.67173215891262
444,TabulaMuris_Mammary_10X,nmf,0.833969849537984,0.676354390852457,0.662993350171546,0.530257566010904,0.7579115556194208,0.833969849537984
445,TabulaMuris_Mammary_10X,nmf2,0.771053372978257,0.16652778520775302,0.6057182646908851,0.7431811254607679,0.7587283587545709,0.771053372978257
446,TabulaMuris_Mammary_10X,nsnmf,0.7083854744103759,0.255628193179242,0.4463777281726021,0.7862381690410041,0.540330742190933,0.732844205579222
447,TabulaMuris_Mammary_10X,pca,0.8849232227760799,0.682610321348213,0.7177282931359691,0.587869511985005,0.8261935995054741,0.8849232227760799
448,TabulaMuris_Mammary_10X,phate,0.642487333515682,0.488297926599516,0.7378662194325172,0.594887596508711,0.642487333515682,0.642487333515682
449,TabulaMuris_Mammary_10X,pmf,0.680955543377573,0.332588229253291,0.5071149261159671,0.663018234833296,0.5525009574951071,0.680955543377573
450,TabulaMuris_Mammary_10X,psmf,0.5415212662028711,0.46024447125379203,0.6687598817440649,0.608365874449248,0.5811799221390489,0.501774566549339
451,TabulaMuris_Mammary_10X,saucie,0.00506928941076816,0.0083216230237053,0.000854552430376221,-0.00535759720104096,-0.00526499173684315,0.000446689593687122
452,TabulaMuris_Mammary_10X,snmf,0.8268761541348321,0.6186730474455351,0.5864237923573089,0.507175493118594,0.761807704932036,0.8268761541348321
453,TabulaMuris_Mammary_10X,spca,0.897280744623509,0.7041434266300809,0.7362462306970861,0.5888786128729089,0.8284821920436349,0.897280744623509
454,TabulaMuris_Mammary_10X,spca-batch,0.859779527725178,0.709339983520057,0.704500883636422,0.574731399180108,0.8133141971657759,0.878607394417814
455,TabulaMuris_Mammary_10X,spectral,0.678161031491296,0.516132584773749,0.28658108830539697,0.374408226773895,0.44612126824681797,0.678161031491296
456,TabulaMuris_Mammary_10X,srp,0.872412434830253,0.48279200384998605,0.9102968102677271,0.91057718478039,0.357170681298606,0.872412434830253
457,TabulaMuris_Mammary_10X,tsvd,0.882191793636277,0.707808718647429,0.723003879458303,0.6325826226458161,0.7595458529399169,0.882191793636277
458,TabulaMuris_Mammary_10X,umap,0.699667343017648,0.501043727361853,0.708126722100374,0.548164043025396,0.48195019631714503,0.699667343017648
459,TabulaMuris_Mammary_10X,vasc,0.44918360937901,0.28344600652544105,0.306609944265376,0.402830202424138,0.36292624922194505,0.36292624922194505
460,TabulaMuris_Mammary_10X,vpac,0.41388573537058504,0.35604094935151503,0.436147991637087,0.431733154842445,0.411940520966052,0.41388573537058504
461,TabulaMuris_Mammary_10X,zifa,0.6386897536541261,0.561515284330315,0.33484982284948,0.36034526262349204,0.609929990481594,0.6386897536541261
462,TabulaMuris_Mammary_FACS,bd,0.526755994897639,0.39504677979246505,0.31821860952153896,0.363914023324795,0.687295425740115,0.526755994897639
463,TabulaMuris_Mammary_FACS,fa,0.702616004488392,0.326628995490935,0.380976246260133,0.41545353154269005,0.6620267935208399,0.702616004488392
464,TabulaMuris_Mammary_FACS,fica,0.7069382596404581,0.300742088017685,0.44005490941650605,0.41589826608763203,0.67458286696141,0.7069382596404581
465,TabulaMuris_Mammary_FACS,grp,0.9950784853874409,0.208227064939518,0.994993002669899,0.9950575671158001,0.815314396484372,0.9439162606360891
466,TabulaMuris_Mammary_FACS,icm,0.72600676508038,0.37513791814051395,0.541545438420709,0.526063881478703,0.667731875494136,0.72600676508038
467,TabulaMuris_Mammary_FACS,ipca,0.774606092577185,0.300742088208136,0.588122490821994,0.577557225270823,0.774606092577185,0.790989788342337
468,TabulaMuris_Mammary_FACS,isomap,0.6909814247428249,0.27780411145431394,0.315235926418572,0.313625765383784,0.659537867753862,0.680774330798183
469,TabulaMuris_Mammary_FACS,ivis,0.5746369141379261,0.239488333731995,0.424275883730906,0.3531884360280789,0.626062970093912,0.570838780976556
470,TabulaMuris_Mammary_FACS,kpca-cos,0.705402895049365,0.18368036123202697,0.6710484689183149,0.614801184195065,0.598414067541891,0.705402895049365
471,TabulaMuris_Mammary_FACS,kpca-pol,0.8259336334286921,0.430941316766275,0.4259725714127271,0.36018594033495893,0.8259336334286921,0.803146602564723
472,TabulaMuris_Mammary_FACS,kpca-rbf,0.586875130309466,0.121327508809042,0.7229152194974441,0.693665350728958,0.511311247776864,0.586875130309466
473,TabulaMuris_Mammary_FACS,lda,0.360082383946573,-0.0054571065742286895,0.466227787149288,0.469259607299364,0.53475305698244,0.360082383946573
474,TabulaMuris_Mammary_FACS,lle,0.6881461594749511,0.209374302126281,0.396497526885002,0.33066243073514895,0.257172856282016,0.4568174328474461
475,TabulaMuris_Mammary_FACS,lsnmf,0.69182857718528,0.35292527990018,0.43413283883043696,0.415790312455231,0.6448890650685419,0.69182857718528
476,TabulaMuris_Mammary_FACS,mctsne,0.7137570200441271,0.39035695156491207,0.41906057683705,0.371937049625485,0.7417935294840721,0.7417935294840721
477,TabulaMuris_Mammary_FACS,nmf,0.670869177062353,0.379541929340183,0.47054557487396503,0.46988508249463795,0.636410293460897,0.670869177062353
478,TabulaMuris_Mammary_FACS,nmf2,0.735437656170411,0.175384540806336,0.355157911375698,0.49899567069038103,0.684124668563184,0.684124668563184
479,TabulaMuris_Mammary_FACS,nsnmf,0.54606585040039,0.192833074774849,0.43823462071460406,0.5900318616930981,0.540961375346887,0.54606585040039
480,TabulaMuris_Mammary_FACS,pca,0.7746060933484309,0.300742083153883,0.5954164108593121,0.577557224126797,0.7746060933484309,0.7909861233069789
481,TabulaMuris_Mammary_FACS,phate,0.5916519005295521,0.21819577109193103,0.417981923743641,0.378472741674835,0.5916519005295521,0.569569296597136
482,TabulaMuris_Mammary_FACS,pmf,0.745933968427597,0.32073854026510806,0.45028875112731204,0.519169578569721,0.753671196410496,0.740410205055778
483,TabulaMuris_Mammary_FACS,psmf,0.801560074416986,0.302390004637205,0.621743624413695,0.520610024866533,0.763829257007016,0.804312430185392
484,TabulaMuris_Mammary_FACS,saucie,0.00890182737443701,0.007153166614810259,0.00397954390279941,0.00197008193766966,0.00131522980800895,0.00131522980800895
485,TabulaMuris_Mammary_FACS,snmf,0.6969104603636429,0.377471159402489,0.48801039001672,0.48142805249221204,0.660392567056411,0.6969104603636429
486,TabulaMuris_Mammary_FACS,spca,0.7721362250621171,0.27409648142285803,0.5186649192587199,0.5542101209655239,0.7721362250621171,0.7721362250621171
487,TabulaMuris_Mammary_FACS,spca-batch,0.762935669119705,0.237806763250749,0.577523089670296,0.541653555890521,0.71688881675464,0.7725478664740891
488,TabulaMuris_Mammary_FACS,spectral,0.6892940996020339,0.30980106453446504,0.209046671701448,0.491605310285241,0.6892940996020339,0.6892940996020339
489,TabulaMuris_Mammary_FACS,srp,0.5687732507734921,0.370599076857424,0.5076757383141021,,0.0639240184727207,0.5687732507734921
490,TabulaMuris_Mammary_FACS,tsvd,0.7726417121550749,0.34754264955721303,0.7212497706822991,0.708589109885558,0.653459609964553,0.7726417121550749
491,TabulaMuris_Mammary_FACS,umap,0.63919929665275,0.357950634456197,0.43113089676688104,0.24769517488913603,0.633785598351265,0.63919929665275
492,TabulaMuris_Mammary_FACS,vasc,0.23012396681135,0.18319230076543302,0.348658144627543,0.303027625815437,0.23012396681135,0.7007007161191631
493,TabulaMuris_Mammary_FACS,vpac,0.456504033982921,0.244712579865125,0.36731352484423496,0.375799654853162,0.465710179886676,0.42930182945898804
494,TabulaMuris_Mammary_FACS,zifa,0.615108726318778,0.17370314114802,0.686031305355044,0.7451492012752471,0.61094240610909,0.615108726318778
495,TabulaMuris_Marrow_10X,bd,0.516218894648117,0.35735700332337395,0.537771851213868,0.472623669556455,0.418941596933715,0.312406749418037
496,TabulaMuris_Marrow_10X,fa,0.25582174382286804,0.450490637887619,0.380412314003803,0.32113338895888804,0.608126480567432,0.25582174382286804
497,TabulaMuris_Marrow_10X,fica,0.5525677556308921,0.38785849496499397,0.350257188314986,0.32315556521440697,0.9301828408880269,0.554783087612999
498,TabulaMuris_Marrow_10X,grp,0.9866815275690308,-0.24925435056214298,0.799774294382301,0.800307687068616,0.996725366715284,0.99533154614656
499,TabulaMuris_Marrow_10X,icm,0.611540000386652,0.37301145460313595,0.441286554270811,0.6657193165568199,0.503052886695731,0.611540000386652
500,TabulaMuris_Marrow_10X,ipca,0.6325378044473801,0.38785849551262797,0.6055754674675129,0.539626699883883,0.978123709593746,0.593640297578459
501,TabulaMuris_Marrow_10X,isomap,0.655209060420769,0.237638278555845,0.5369307168366121,0.11766975588498,0.6482776472298559,0.652971872072901
502,TabulaMuris_Marrow_10X,ivis,0.11586652595046,-0.181972366652942,0.42472547205234495,0.341928213325673,0.43845701748057997,0.35927675018665095
503,TabulaMuris_Marrow_10X,kpca-cos,0.333133912392977,0.011258962251438,0.7950966499519441,0.721534331334485,0.269419165343065,0.31794188212506297
504,TabulaMuris_Marrow_10X,kpca-pol,0.815388776679323,0.5713659606548179,0.333015103682075,0.228104057025453,0.931953856596493,0.7858446538686079
505,TabulaMuris_Marrow_10X,kpca-rbf,0.0916960182774857,-0.0766083719937751,0.834479630989749,0.8096868681546949,0.049713498617306,0.0855272045985258
506,TabulaMuris_Marrow_10X,lda,0.0725448742918489,0.316121389218578,0.242413468781649,0.509512805882584,0.708178506146039,0.690004638959389
507,TabulaMuris_Marrow_10X,lle,0.42356069503691396,0.103562060390536,0.10247363979677601,0.019509385579489,0.622921566314313,0.42356069503691396
508,TabulaMuris_Marrow_10X,lsnmf,0.703678942516735,0.289322266841164,0.45840582849747497,0.7632925208999409,0.703678942516735,0.703678942516735
509,TabulaMuris_Marrow_10X,mctsne,0.519238691680897,0.354777855797276,0.406997497248905,0.331035858519954,0.606614531614545,0.606614531614545
510,TabulaMuris_Marrow_10X,nmf,0.418997896378462,0.330169592005027,0.6132837111259479,0.7703774159535609,0.9697177004957249,0.418997896378462
511,TabulaMuris_Marrow_10X,nmf2,0.643881409276935,0.22322250656406398,0.36436367341759496,0.7981861060582621,0.9180478397673241,0.643881409276935
512,TabulaMuris_Marrow_10X,nsnmf,0.767293986864388,0.19753589702976998,0.6770307345625849,0.961121777756869,0.813953882962985,0.8206473981349499
513,TabulaMuris_Marrow_10X,pca,0.632537838900547,0.387859414440884,0.620622287934681,0.539626650666073,0.978123709593746,0.5936402977977869
514,TabulaMuris_Marrow_10X,phate,0.297859363636264,0.0485863254226489,0.596596462397195,0.542754167166069,0.297859363636264,0.297859363636264
515,TabulaMuris_Marrow_10X,pmf,0.7552506666822151,0.14845505946583498,0.458333168872075,0.829118666647063,0.726762850440433,0.6748956040576201
516,TabulaMuris_Marrow_10X,psmf,0.46998293572397204,0.40834382695860294,0.857030919107202,0.6638578013176639,0.7603772282191321,0.760225386126755
517,TabulaMuris_Marrow_10X,saucie,0.0059572268000882295,0.00559699467654606,-0.00820292385089142,-0.008665779608986741,0.0010053381401667401,0.00543148822236978
518,TabulaMuris_Marrow_10X,snmf,0.681288503258554,0.368283751838525,0.6187750052251021,0.738783577714127,0.9447217181543441,0.681288503258554
519,TabulaMuris_Marrow_10X,spca,0.660183216068613,0.31367742985267894,0.6110640778211489,0.5176564420921229,0.978123679431476,0.6375543466024369
520,TabulaMuris_Marrow_10X,spca-batch,0.628477146127678,0.24042026790281698,0.572686250420671,0.4648204527057371,0.97525900984203,0.628477146127678
521,TabulaMuris_Marrow_10X,spectral,0.372132676703383,0.15304878518926998,0.25055055065405896,0.274423180374398,0.935663428320047,0.49780923383712605
522,TabulaMuris_Marrow_10X,srp,0.44272483478518104,0.508070208656368,0.787414918772252,0.7929571563209771,0.921283378144835,0.921283378144835
523,TabulaMuris_Marrow_10X,tsvd,0.633066259207745,0.38798982920045505,0.933534902256626,0.879479815400976,0.97715787266708,0.633066259207745
524,TabulaMuris_Marrow_10X,umap,0.8054135710872149,0.274328911880592,0.650241506939485,0.651740737368086,0.8306689417673799,0.8054135710872149
525,TabulaMuris_Marrow_10X,vasc,0.219183897566482,0.26684963507839,0.40216086658694394,0.402241072546556,0.40962865370141,0.233486923693928
526,TabulaMuris_Marrow_10X,vpac,0.645258893308454,0.38018282023699607,0.558249113837881,0.47324891602017605,0.9325347934791179,0.645258893308454
527,TabulaMuris_Marrow_10X,zifa,0.26688811936667,0.579986368517147,0.7127617529640359,0.787682175764321,0.231274771791845,0.26688811936667
528,TabulaMuris_Marrow_FACS,bd,0.6022064940901539,0.25093636181338197,0.370028275636055,0.34253815215946504,0.296449121441852,0.6022064940901539
529,TabulaMuris_Marrow_FACS,fa,0.3535630170562679,0.20382149418727302,0.40887422053546796,0.287919020902893,0.491143160586572,0.3535630170562679
530,TabulaMuris_Marrow_FACS,fica,0.343317638554672,0.151054788275132,0.29942882334883697,0.271517104992482,0.47963108578297203,0.343317638554672
531,TabulaMuris_Marrow_FACS,grp,0.7754932700608241,0.38963840906192,0.7762126082998441,0.7808896718589179,0.950724671456873,0.9859904286061999
532,TabulaMuris_Marrow_FACS,icm,0.348492332886548,0.251383342793506,0.37509576755323604,0.5709091768223941,0.723638989099907,0.348492332886548
533,TabulaMuris_Marrow_FACS,ipca,0.7244312201830729,0.15105478860606303,0.422499609027507,0.33999708210190005,0.6600069244078829,0.7342612056463441
534,TabulaMuris_Marrow_FACS,isomap,0.754822375361582,-0.0349454509844519,0.3991393684479149,0.39823513084997103,0.780643804106957,0.7684920244735329
535,TabulaMuris_Marrow_FACS,ivis,0.191331760033535,-0.0346919965313685,0.45038779127874,0.373916839900094,0.191331760033535,0.211824188076429
536,TabulaMuris_Marrow_FACS,kpca-cos,0.363931259845276,-0.0020416827166719396,0.5234891398274361,0.468265628535354,0.42688666414443394,0.35321370061161295
537,TabulaMuris_Marrow_FACS,kpca-pol,0.8392570568558609,0.39886377658925704,0.18692154118528,0.0850616209313385,0.834997987919577,0.8392570568558609
538,TabulaMuris_Marrow_FACS,kpca-rbf,0.214547468422127,0.022730146618271,0.645330310320661,0.581317942397372,0.22632256639710102,0.214547468422127
539,TabulaMuris_Marrow_FACS,lda,-0.0165511541376892,0.223840066704884,0.120733648538667,0.43979544178316,0.517207427678524,-0.0165511541376892
540,TabulaMuris_Marrow_FACS,lle,0.19261549250406898,-0.00350010427942212,-0.0512782829397748,-0.0608654780980619,0.609217841711956,0.063280800297804
541,TabulaMuris_Marrow_FACS,lsnmf,0.633643121427478,0.14192282626681602,0.35246769744671896,0.457796219718355,0.43944098659054703,0.633643121427478
542,TabulaMuris_Marrow_FACS,mctsne,0.7345930376921651,0.159220102635814,0.30700029188453903,0.269621580104004,0.663963858346359,0.7345930376921651
543,TabulaMuris_Marrow_FACS,nmf,0.428378698213056,0.34179106112743296,0.33215872063321994,0.39421410226245596,0.592773910892144,0.495912864733279
544,TabulaMuris_Marrow_FACS,nmf2,0.639078652277086,0.231481128324893,0.17544750195632303,0.596909187184194,0.608890183982163,0.608890183982163
545,TabulaMuris_Marrow_FACS,nsnmf,0.6054268446904301,0.0533077626695624,0.13913244193508803,0.649339801149646,0.6010991276359361,0.6054268446904301
546,TabulaMuris_Marrow_FACS,pca,0.7244262589103191,0.15105463839512398,0.438689733426699,0.33999615931881205,0.660006924405923,0.734256881735383
547,TabulaMuris_Marrow_FACS,phate,0.50491547671893,0.12064433415746101,0.363733465301301,0.266608707526903,0.538128498137722,0.533490404748198
548,TabulaMuris_Marrow_FACS,pmf,0.594794286248304,0.21276644455210297,0.381439244321642,0.7081805513406129,0.492426681648412,0.606198354364973
549,TabulaMuris_Marrow_FACS,psmf,0.731360238884971,0.0253329434999356,0.512513305126571,0.732058980095782,0.431024303870393,0.731360238884971
550,TabulaMuris_Marrow_FACS,saucie,0.0005092806544734621,0.00156436387570863,-0.00482479008117588,-0.000398039664999396,-0.0114300535084689,0.004315125654413879
551,TabulaMuris_Marrow_FACS,snmf,0.705607282417785,0.34047462804181106,0.302702422953811,0.447192621333495,0.705607282417785,0.6285037352520171
552,TabulaMuris_Marrow_FACS,spca,0.669311525492904,0.305365891687214,0.423423815701845,0.351663523177201,0.6592727147502709,0.67973241949952
553,TabulaMuris_Marrow_FACS,spca-batch,0.642378918111317,0.267620276694102,0.38417737173632704,0.349832546309205,0.671002074975078,0.642378918111317
554,TabulaMuris_Marrow_FACS,spectral,0.540884792840144,0.136753994993905,0.21374598978446901,0.19285410060478303,0.540884792840144,0.302145133936515
555,TabulaMuris_Marrow_FACS,srp,0.5916532910099079,0.412081482042173,0.297009587531829,0.424172828509024,0.335425653739675,0.5916532910099079
556,TabulaMuris_Marrow_FACS,tsvd,0.725014373478756,0.320250959009661,0.7947795866828969,0.755137087956136,0.683306595118662,0.733555688785098
557,TabulaMuris_Marrow_FACS,umap,0.761021233058005,0.22374328547159103,0.522173082533928,0.5346619898428849,0.761021233058005,0.750187573825365
558,TabulaMuris_Marrow_FACS,vasc,0.31890551493742103,-0.0151856908367046,0.10356670597618699,0.10181878573383699,0.514141744810699,0.31890551493742103
559,TabulaMuris_Marrow_FACS,vpac,0.258511202831549,0.0611627633438426,0.170290418331534,0.17615217312626197,0.386400934475063,0.6783521004493139
560,TabulaMuris_Marrow_FACS,zifa,0.39669410817708595,0.10978422898419099,0.6472118433677291,0.6844354191948989,0.293773558041852,0.39287686560988205
561,TabulaMuris_Muscle_10X,bd,0.9126563909383921,,0.7667551498585259,0.7829898645152371,0.6135431382792329,0.768650079716401
562,TabulaMuris_Muscle_10X,fa,0.436701869894304,,0.489821023877068,0.568081603438469,0.43589625506343604,0.539346699699591
563,TabulaMuris_Muscle_10X,fica,0.5211458778339371,,0.5976963604662541,0.424328722147202,0.48516706383388897,0.8565291143280039
564,TabulaMuris_Muscle_10X,grp,0.966730922801207,,0.917396007005704,0.919373139799936,0.5843907861109899,0.937635814832277
565,TabulaMuris_Muscle_10X,icm,0.4899008358747461,,0.503640206543029,0.6180409756797739,0.6082368650616861,0.4899008358747461
566,TabulaMuris_Muscle_10X,ipca,0.7333959112588,,0.589783115950814,0.50666231407361,0.5528392171453779,0.7333959112588
567,TabulaMuris_Muscle_10X,isomap,0.828879057988565,,0.6832465408170749,0.691540117234389,0.6677461985857212,0.743479547389596
568,TabulaMuris_Muscle_10X,ivis,0.296738239559384,,0.40059754817980997,0.525078828509917,0.296738239559384,0.295149493030534
569,TabulaMuris_Muscle_10X,kpca-cos,0.45815097512697206,,0.6488874202302329,0.5635668489619201,0.38187185568988596,0.451964722913783
570,TabulaMuris_Muscle_10X,kpca-pol,0.8561766256418281,,0.455171182281827,0.340736236690612,0.706101497775787,0.8561766256418281
571,TabulaMuris_Muscle_10X,kpca-rbf,0.133408114790699,,0.635807782329749,0.58900385696191,0.21461659113967002,0.133408114790699
572,TabulaMuris_Muscle_10X,lda,0.514917757482204,,0.7129454564004191,0.758043892627071,0.428872124589079,0.0388882178638072
573,TabulaMuris_Muscle_10X,lle,0.22162813618327598,,0.425431999437843,0.39749332696941897,0.316835647991211,0.321389145810104
574,TabulaMuris_Muscle_10X,lsnmf,0.5722827785891179,,0.5563527979310829,0.6415537768150071,0.5722827785891179,0.5722827785891179
575,TabulaMuris_Muscle_10X,mctsne,0.6398893814978679,,0.48754501489424495,0.405812869013294,0.6398893814978679,0.658791235538379
576,TabulaMuris_Muscle_10X,nmf,0.331579713476262,,0.481243052508234,0.5834572055682161,0.434402110531589,0.36400677138357795
577,TabulaMuris_Muscle_10X,nmf2,0.8595745243152461,,0.7921908874861708,0.891476798453377,0.5669352462996271,0.890394577789453
578,TabulaMuris_Muscle_10X,nsnmf,0.633932552052092,,0.5227861389822,0.804423795216185,0.5137320694446049,0.609980776462392
579,TabulaMuris_Muscle_10X,pca,0.73338449910739,,0.5878786830942621,0.506664232564119,0.552839217687612,0.73338449910739
580,TabulaMuris_Muscle_10X,phate,0.459556867339657,,0.42249968438704,0.334212786881218,0.480932903863609,0.479865216442331
